277	2013-11-12T21:06:08Z	39.85197300	-104.67374300	13539
277	2013-11-08T15:11:20Z	37.61642400	-122.38627900	3920
277	2013-10-15T06:14:24Z	45.42524200	-122.55363200	2419984
277	2013-10-10T06:59:14Z	45.42524200	-122.55363200	2419984
277	2013-09-16T19:31:38Z	33.80618100	-117.92116300	3241055
277	2013-09-16T18:24:24Z	33.80753600	-117.91960700	11396
277	2013-09-16T17:20:02Z	33.81481100	-117.92484300	53626
277	2013-09-15T15:14:26Z	33.81352700	-117.92467100	65144
277	2013-09-04T06:36:09Z	45.42524200	-122.55363200	2419984
277	2013-08-02T07:53:46Z	45.42524200	-122.55363200	2419984
277	2013-03-31T01:21:30Z	45.42524200	-122.55363200	2419984
277	2013-03-30T08:01:38Z	45.42524200	-122.55363200	2419984
277	2013-03-29T01:00:03Z	45.42524200	-122.55363200	2419984
277	2013-03-12T05:05:48Z	45.42524200	-122.55363200	2419984
277	2013-03-07T04:46:48Z	45.58916900	-122.59379600	11556
277	2013-03-07T00:05:55Z	33.94389400	-118.40502300	7565
277	2013-03-06T00:35:39Z	33.81092400	-117.91943600	3816
277	2013-03-05T19:53:36Z	33.80493400	-117.91889000	7047163
277	2013-03-05T19:17:46Z	33.81481100	-117.92484300	53626
277	2013-03-02T13:46:12Z	45.58916900	-122.59379600	11556
277	2013-02-26T05:53:39Z	45.42524200	-122.55363200	2419984
277	2013-02-19T01:40:49Z	45.42524200	-122.55363200	2419984
277	2013-02-12T01:39:20Z	45.42524200	-122.55363200	2419984
277	2013-02-02T08:00:57Z	45.42524200	-122.55363200	2419984
277	2013-01-13T23:20:44Z	45.42524200	-122.55363200	2419984
277	2012-12-21T15:26:38Z	45.42524200	-122.55363200	2419984
277	2012-12-19T15:08:22Z	45.42524200	-122.55363200	2419984
277	2012-12-10T08:29:15Z	45.42524200	-122.55363200	2419984
277	2012-12-09T09:33:21Z	45.42524200	-122.55363200	2419984
277	2012-12-08T05:43:16Z	36.17029100	-115.14498000	11095
277	2012-12-08T00:59:48Z	36.01102600	-115.17504200	16484
277	2012-12-04T19:26:56Z	33.81092400	-117.91943600	3816
277	2012-12-04T02:07:47Z	33.80447000	-117.92070200	12772
277	2012-12-04T01:28:01Z	33.80552200	-117.91871700	6288117
277	2012-12-03T18:01:53Z	33.81092400	-117.91943600	3816
277	2012-12-03T18:00:55Z	33.81352700	-117.92467100	65144
277	2012-12-03T18:00:41Z	33.81481100	-117.92484300	53626
277	2012-12-03T02:09:05Z	33.94389400	-118.40502300	7565
277	2012-12-01T13:23:11Z	45.58916900	-122.59379600	11556
277	2012-12-01T05:58:20Z	45.42524200	-122.55363200	2419984
277	2012-11-25T09:12:07Z	45.42524200	-122.55363200	2419984
277	2012-11-22T09:20:49Z	45.42524200	-122.55363200	2419984
277	2012-11-20T08:10:16Z	45.42524200	-122.55363200	2419984
277	2012-11-12T07:52:43Z	45.42524200	-122.55363200	2419984
277	2012-11-06T05:11:34Z	45.42524200	-122.55363200	2419984
277	2012-10-31T12:48:18Z	39.29727700	-94.71590300	55576
277	2012-10-28T02:56:07Z	39.29727700	-94.71590300	55576
277	2012-10-28T01:03:46Z	39.85197300	-104.67374300	13539
277	2012-10-27T21:04:38Z	45.58916900	-122.59379600	11556
277	2012-10-24T05:43:41Z	45.42524200	-122.55363200	2419984
277	2012-10-19T01:10:07Z	45.42524200	-122.55363200	2419984
277	2012-09-06T04:29:37Z	45.42524200	-122.55363200	2419984
277	2012-08-18T05:51:05Z	45.42524200	-122.55363200	2419984
277	2012-08-20T02:49:07Z	45.42524200	-122.55363200	2419984
277	2012-08-14T06:25:49Z	45.42524200	-122.55363200	2419984
277	2012-07-30T03:11:46Z	45.42524200	-122.55363200	2419984
277	2012-07-29T07:59:36Z	45.42524200	-122.55363200	2419984
277	2012-07-29T02:21:12Z	45.42524200	-122.55363200	2419984
277	2012-07-28T07:27:29Z	45.42524200	-122.55363200	2419984
277	2012-07-17T05:55:34Z	45.42524200	-122.55363200	2419984
277	2012-07-13T01:17:26Z	45.42524200	-122.55363200	2419984
277	2012-07-12T04:25:28Z	45.42524200	-122.55363200	2419984
277	2012-07-11T05:19:16Z	45.42524200	-122.55363200	2419984
277	2012-07-09T21:51:39Z	36.08365000	-115.14985100	31959
277	2012-07-09T18:40:50Z	36.11603700	-115.17427000	4903
277	2012-07-09T09:15:54Z	36.17029100	-115.14498000	11095
277	2012-07-09T08:28:32Z	36.17029100	-115.14498000	11095
277	2012-07-09T03:11:44Z	36.17029100	-115.14498000	11095
277	2012-07-09T01:12:37Z	36.12156600	-115.17517100	4692
277	2012-07-08T22:55:14Z	36.11024700	-115.17182400	12951
277	2012-07-08T21:36:24Z	36.11291200	-115.17329300	54345
277	2012-07-07T19:48:30Z	36.12156600	-115.17517100	4692
277	2012-07-07T19:17:00Z	36.17029100	-115.14498000	11095
277	2012-07-07T07:44:38Z	36.12156600	-115.17517100	4692
277	2012-07-07T04:35:03Z	36.12156600	-115.17517100	4692
277	2012-07-07T02:18:50Z	36.11603700	-115.17427000	4903
277	2012-07-06T05:22:33Z	36.12156600	-115.17517100	4692
277	2012-07-06T01:45:19Z	36.11603700	-115.17427000	4903
277	2012-07-05T03:54:06Z	36.01102600	-115.17504200	16484
277	2012-07-05T03:12:53Z	36.08365000	-115.14985100	31959
277	2012-07-04T23:20:24Z	45.58916900	-122.59379600	11556
277	2012-07-04T01:25:46Z	45.42524200	-122.55363200	2419984
277	2012-07-01T05:35:40Z	45.42524200	-122.55363200	2419984
277	2012-06-27T03:21:31Z	45.42524200	-122.55363200	2419984
277	2012-06-21T05:18:08Z	45.42524200	-122.55363200	2419984
277	2012-06-11T04:35:20Z	45.42524200	-122.55363200	2419984
277	2012-06-10T07:39:21Z	45.42524200	-122.55363200	2419984
277	2012-06-07T13:58:35Z	45.42524200	-122.55363200	2419984
277	2012-06-05T05:42:53Z	45.42524200	-122.55363200	2419984
277	2012-05-29T00:56:33Z	45.42524200	-122.55363200	2419984
277	2012-05-28T02:01:43Z	45.58916900	-122.59379600	11556
277	2012-05-27T16:19:36Z	38.85304400	-77.04231300	9233
277	2012-05-25T17:55:16Z	39.15715600	-76.72485000	72306
277	2012-05-23T17:30:44Z	38.89124200	-77.02609100	27263
277	2012-05-22T14:31:05Z	40.78742700	-111.98156600	30129
277	2012-05-22T11:51:23Z	45.58916900	-122.59379600	11556
277	2012-05-22T05:53:13Z	45.42524200	-122.55363200	2419984
277	2012-05-19T16:05:05Z	45.42524200	-122.55363200	2419984
277	2012-05-16T05:37:58Z	45.42524200	-122.55363200	2419984
277	2012-05-14T02:32:06Z	33.81145000	-117.91738600	12766
277	2012-05-13T21:19:36Z	33.80917700	-117.92439200	13335
277	2012-05-13T20:58:37Z	33.80618100	-117.92116300	3241055
277	2012-05-13T18:16:03Z	33.80753600	-117.91960700	11396
277	2012-05-13T18:15:21Z	33.80753600	-117.91960700	11396
277	2012-05-13T18:07:05Z	33.81352700	-117.92467100	65144
277	2012-05-13T17:56:25Z	33.81481100	-117.92484300	53626
277	2012-05-12T01:10:21Z	33.81481100	-117.92484300	53626
277	2012-05-12T00:44:49Z	33.81092400	-117.91943600	3816
277	2012-05-11T23:05:06Z	33.80917700	-117.92439200	13335
277	2012-05-11T20:31:40Z	33.81177500	-117.92209600	31400
277	2012-05-11T19:00:27Z	33.81092400	-117.91943600	3816
277	2012-05-11T02:37:25Z	33.94389400	-118.40502300	7565
277	2012-05-09T01:13:15Z	45.42524200	-122.55363200	2419984
277	2012-05-07T02:17:54Z	45.42524200	-122.55363200	2419984
277	2012-05-05T06:22:46Z	45.42524200	-122.55363200	2419984
277	2012-05-04T05:45:08Z	45.42524200	-122.55363200	2419984
277	2012-05-02T06:58:36Z	45.42524200	-122.55363200	2419984
277	2012-04-29T08:17:43Z	45.42524200	-122.55363200	2419984
277	2012-04-28T01:28:24Z	45.42524200	-122.55363200	2419984
277	2012-04-24T05:15:07Z	45.42524200	-122.55363200	2419984
277	2012-04-23T06:28:27Z	45.42524200	-122.55363200	2419984
277	2012-04-21T09:03:32Z	45.42524200	-122.55363200	2419984
277	2012-04-20T04:18:23Z	45.42524200	-122.55363200	2419984
277	2012-04-19T04:51:27Z	45.42524200	-122.55363200	2419984
277	2012-04-16T17:00:24Z	45.42524200	-122.55363200	2419984
277	2012-04-13T05:34:50Z	45.42524200	-122.55363200	2419984
277	2012-04-12T18:25:58Z	45.42524200	-122.55363200	2419984
277	2012-04-12T04:04:49Z	45.42524200	-122.55363200	2419984
277	2012-04-11T03:36:51Z	45.42524200	-122.55363200	2419984
277	2012-04-10T23:59:46Z	45.42524200	-122.55363200	2419984
277	2012-04-08T06:53:03Z	45.42524200	-122.55363200	2419984
357	2013-12-19T22:34:29Z	33.99416600	-84.50996300	202540
357	2013-11-07T22:12:19Z	33.99416600	-84.50996300	202540
357	2013-10-17T21:23:43Z	33.99416600	-84.50996300	202540
357	2013-09-19T21:07:12Z	33.99416600	-84.50996300	202540
357	2013-08-22T21:12:17Z	33.99416600	-84.50996300	202540
357	2013-06-06T20:59:35Z	33.99416600	-84.50996300	202540
357	2013-04-28T20:20:45Z	33.99416600	-84.50996300	202540
357	2013-04-25T22:53:47Z	33.99416600	-84.50996300	202540
357	2013-04-21T20:25:20Z	33.99416600	-84.50996300	202540
357	2013-04-06T21:26:34Z	33.99416600	-84.50996300	202540
357	2013-04-04T21:39:38Z	33.99416600	-84.50996300	202540
357	2013-03-22T20:20:00Z	33.99416600	-84.50996300	202540
357	2013-03-12T21:45:06Z	33.99416600	-84.50996300	202540
357	2013-03-10T20:24:53Z	33.99416600	-84.50996300	202540
357	2013-02-24T19:58:42Z	33.99416600	-84.50996300	202540
357	2013-02-10T21:28:46Z	33.99416600	-84.50996300	202540
357	2013-02-05T22:48:34Z	33.99416600	-84.50996300	202540
357	2013-02-03T17:56:38Z	33.99416600	-84.50996300	202540
357	2013-01-29T22:45:47Z	33.99416600	-84.50996300	202540
357	2013-01-28T22:39:49Z	33.99416600	-84.50996300	202540
357	2013-01-21T22:42:25Z	33.99416600	-84.50996300	202540
357	2013-01-17T22:37:55Z	33.99416600	-84.50996300	202540
357	2013-01-13T17:16:37Z	33.99416600	-84.50996300	202540
357	2013-01-08T22:54:38Z	33.99416600	-84.50996300	202540
357	2013-01-07T22:47:22Z	33.99416600	-84.50996300	202540
357	2013-01-03T22:43:13Z	33.99416600	-84.50996300	202540
357	2013-01-02T22:36:02Z	33.99416600	-84.50996300	202540
357	2013-01-01T21:43:51Z	33.99416600	-84.50996300	202540
357	2012-12-29T21:39:20Z	33.99416600	-84.50996300	202540
357	2012-12-18T23:06:55Z	33.99416600	-84.50996300	202540
357	2012-12-14T22:48:06Z	33.99416600	-84.50996300	202540
357	2012-12-11T22:43:14Z	33.99416600	-84.50996300	202540
357	2012-12-09T20:53:16Z	33.99416600	-84.50996300	202540
357	2012-12-04T22:52:57Z	33.99416600	-84.50996300	202540
357	2012-12-02T20:45:57Z	33.99416600	-84.50996300	202540
357	2012-12-01T23:50:52Z	33.99416600	-84.50996300	202540
357	2012-11-22T22:11:43Z	33.99416600	-84.50996300	202540
357	2012-11-12T22:43:01Z	33.99416600	-84.50996300	202540
357	2012-11-06T22:41:07Z	33.99416600	-84.50996300	202540
357	2012-11-05T22:45:57Z	33.99416600	-84.50996300	202540
357	2012-11-01T21:54:55Z	33.99416600	-84.50996300	202540
357	2012-10-30T21:59:56Z	33.99416600	-84.50996300	202540
357	2012-10-26T21:39:23Z	33.99416600	-84.50996300	202540
357	2012-10-25T21:45:34Z	33.99416600	-84.50996300	202540
357	2012-10-23T21:34:15Z	33.99416600	-84.50996300	202540
357	2012-10-18T21:47:35Z	33.99416600	-84.50996300	202540
357	2012-10-12T21:47:06Z	33.99416600	-84.50996300	202540
357	2012-09-14T21:41:24Z	33.99416600	-84.50996300	202540
357	2012-09-09T16:30:48Z	33.99416600	-84.50996300	202540
357	2012-08-19T19:32:57Z	33.99416600	-84.50996300	202540
357	2012-08-16T21:59:11Z	33.99416600	-84.50996300	202540
357	2012-08-13T22:22:32Z	33.99416600	-84.50996300	202540
357	2012-08-12T19:27:54Z	33.99416600	-84.50996300	202540
357	2012-08-11T20:38:34Z	33.99416600	-84.50996300	202540
357	2012-08-05T19:33:24Z	33.99416600	-84.50996300	202540
357	2012-07-30T21:49:20Z	33.99416600	-84.50996300	202540
357	2012-07-29T19:34:57Z	33.99416600	-84.50996300	202540
357	2012-07-28T20:03:57Z	33.99416600	-84.50996300	202540
357	2012-07-26T21:45:11Z	33.99416600	-84.50996300	202540
357	2012-07-12T21:46:13Z	33.99416600	-84.50996300	202540
357	2012-07-08T19:33:35Z	33.99416600	-84.50996300	202540
357	2012-07-06T21:42:17Z	33.99416600	-84.50996300	202540
357	2012-07-05T21:48:43Z	33.99416600	-84.50996300	202540
